"Date","Player_1","Player_2","Winner","Rank_1","Rank_2","Odd_1","Odd_2","Court","Five_Set","Match_Importance","Opponent","Odd_Djo","Odd_Opp","Rank_Djo","Rank_Opp","Win","Odd_Pred","Grass","Clay","Indoor","Hard","Odd_Acc","Opp_Court_Perc","Opp_Set_Perc","H2H_Djo","Pre_Djo","Pre5_Djo","Pre_Opp","Pre5_Opp","Log_Rank_Djo","Log_Rank_Opp"
"2014-10-28","Kohlschreiber P.","Djokovic N.","Djokovic N.",24,1,5.5,1.14,"Hard Indoor",0,90,"Kohlschreiber P.",1.14,5.5,1,24,1,1,0,0,1,0,1,50,55.6650246305419,83.3333333333333,0,0.8,1,0.6,0,3.17805383034795
"2014-10-30","Djokovic N.","Monfils G.","Djokovic N.",1,21,1.16,5,"Hard Indoor",0,180,"Monfils G.",1.16,5,1,21,1,1,0,0,1,0,1,67.6470588235294,62.536023054755,100,1,0.8,1,0.8,0,3.04452243772342
"2014-10-31","Murray A.","Djokovic N.","Djokovic N.",8,1,3.25,1.36,"Hard Indoor",0,360,"Murray A.",1.36,3.25,1,8,1,1,0,0,1,0,1,76.8421052631579,73.5368956743003,70,1,0.8,1,1,0,2.07944154167984
"2014-11-01","Djokovic N.","Nishikori K.","Djokovic N.",1,7,1.2,4.5,"Hard Indoor",0,600,"Nishikori K.",1.2,4.5,1,7,1,1,0,0,1,0,1,72.7272727272727,65.6565656565657,33.3333333333333,1,0.8,1,0.8,0,1.94591014905531
"2014-11-02","Raonic M.","Djokovic N.","Djokovic N.",10,1,5,1.16,"Hard Indoor",0,1000,"Raonic M.",1.16,5,1,10,1,1,0,0,1,0,1,73.5849056603774,67.027027027027,100,1,0.8,1,0.8,0,2.30258509299405
"2014-11-10","Cilic M.","Djokovic N.","Djokovic N.",9,1,6,1.12,"Hard Indoor",0,600,"Cilic M.",1.12,6,1,9,1,1,0,0,1,0,1,72.2222222222222,63.0434782608696,100,1,1,1,0.8,0,2.19722457733622
"2014-11-12","Wawrinka S.","Djokovic N.","Djokovic N.",4,1,5.5,1.14,"Hard Indoor",0,600,"Wawrinka S.",1.14,5.5,1,4,1,1,0,0,1,0,1,50.9803921568627,59.7222222222222,85.7142857142857,1,1,1,0.4,0,1.38629436111989
"2014-11-14","Djokovic N.","Berdych T.","Djokovic N.",1,7,1.07,9,"Hard Indoor",0,600,"Berdych T.",1.07,9,1,7,1,1,0,0,1,0,1,59.8290598290598,63.6734693877551,85.7142857142857,1,1,1,0.6,0,1.94591014905531
"2014-11-15","Djokovic N.","Nishikori K.","Djokovic N.",1,5,1.07,9,"Hard Indoor",0,1000,"Nishikori K.",1.07,9,1,5,1,1,0,0,1,0,1,70.8333333333333,65.3465346534654,50,1,1,1,0.6,0,1.6094379124341
"2015-01-06","Lajovic D.","Djokovic N.","Djokovic N.",68,1,15,1.03,"Hard Outdoor",0,45,"Lajovic D.",1.03,15,1,68,1,1,0,0,0,1,1,33.3333333333333,28.125,50,1,1,0,0.2,0,4.21950770517611
"2015-01-07","Djokovic N.","Stakhovsky S.","Djokovic N.",1,57,1.02,17,"Hard Outdoor",0,45,"Stakhovsky S.",1.02,17,1,57,1,1,0,0,0,1,1,43.75,44.8863636363636,100,1,1,0,0.2,0,4.04305126783455
"2015-01-08","Djokovic N.","Karlovic I.","Karlovic I.",1,27,1.05,11,"Hard Outdoor",0,90,"Karlovic I.",1.05,11,1,27,0,1,0,0,0,1,0,48.6486486486487,55.4317548746518,50,1,1,1,0.6,0,3.29583686600433
"2015-01-20","Djokovic N.","Bedene A.","Djokovic N.",1,116,1.01,26,"Hard Outdoor",1,90,"Bedene A.",1.01,26,1,116,1,1,0,0,0,1,1,55,0,50,0,0.8,0,0.8,0,4.75359019110636
"2015-01-22","Kuznetsov An.","Djokovic N.","Djokovic N.",88,1,26,1.01,"Hard Outdoor",1,90,"Kuznetsov An.",1.01,26,1,88,1,1,0,0,0,1,1,44.4444444444444,46.6666666666667,50,1,0.8,1,0.6,0,4.47733681447821
"2015-01-24","Djokovic N.","Verdasco F.","Djokovic N.",1,33,1.03,15,"Hard Outdoor",1,180,"Verdasco F.",1.03,15,1,33,1,1,0,0,0,1,1,56.2770562770563,64.8854961832061,60,1,0.8,1,0.6,0,3.49650756146648
"2015-01-26","Muller G.","Djokovic N.","Djokovic N.",42,1,17,1.02,"Hard Outdoor",1,360,"Muller G.",1.02,17,1,42,1,1,0,0,0,1,1,51.3274336283186,44.6808510638298,50,1,0.8,1,0.8,0,3.73766961828337
"2015-01-28","Raonic M.","Djokovic N.","Djokovic N.",8,1,6.5,1.11,"Hard Outdoor",1,720,"Raonic M.",1.11,6.5,1,8,1,1,0,0,0,1,1,70.6896551724138,72.2222222222222,100,1,0.8,1,0.8,0,2.07944154167984
"2015-01-30","Wawrinka S.","Djokovic N.","Djokovic N.",4,1,4.33,1.22,"Hard Outdoor",1,1200,"Wawrinka S.",1.22,4.33,1,4,1,1,0,0,0,1,1,65.0485436893204,69.1666666666667,86.6666666666667,1,1,1,1,0,1.38629436111989
"2015-02-01","Djokovic N.","Murray A.","Djokovic N.",1,6,1.44,2.75,"Hard Outdoor",1,2000,"Murray A.",1.44,2.75,1,6,1,1,0,0,0,1,1,77.6271186440678,80,71.4285714285714,1,1,1,1,0,1.79175946922805
"2015-02-24","Pospisil V.","Djokovic N.","Djokovic N.",63,1,15,1.02,"Hard Outdoor",0,90,"Pospisil V.",1.02,15,1,63,1,1,0,0,0,1,1,48.936170212766,45.3488372093023,100,1,1,0,0.4,0,4.14313472639153
"2015-02-25","Golubev A.","Djokovic N.","Djokovic N.",107,1,21,1.01,"Hard Outdoor",0,90,"Golubev A.",1.01,21,1,107,1,1,0,0,0,1,1,26.530612244898,32.4561403508772,100,1,1,1,0.2,0,4.67282883446191
"2015-02-26","Djokovic N.","Ilhan M.","Djokovic N.",1,104,1.01,26,"Hard Outdoor",0,180,"Ilhan M.",1.01,26,1,104,1,1,0,0,0,1,1,28.5714285714286,23.5294117647059,50,1,1,1,0.4,0,4.64439089914137
"2015-02-27","Djokovic N.","Berdych T.","Djokovic N.",1,8,1.11,6.5,"Hard Outdoor",0,300,"Berdych T.",1.11,6.5,1,8,1,1,0,0,0,1,1,68.6274509803922,64.0873015873016,86.6666666666667,1,1,1,0.8,0,2.07944154167984
"2015-02-28","Djokovic N.","Federer R.","Federer R.",1,2,1.44,2.75,"Hard Outdoor",0,500,"Federer R.",1.44,2.75,1,2,0,1,0,0,0,1,0,85.0840336134454,83.1111111111111,48.4848484848485,1,1,1,0.8,0,0.693147180559945
"2015-03-15","Djokovic N.","Baghdatis M.","Djokovic N.",1,61,1.02,17,"Hard Outdoor",0,90,"Baghdatis M.",1.02,17,1,61,1,1,0,0,0,1,1,57.487922705314,54.0192926045016,100,0,0.8,1,0.8,0,4.11087386417331
"2015-03-17","Djokovic N.","Ramos-Vinolas A.","Djokovic N.",1,68,1.01,26,"Hard Outdoor",0,180,"Ramos-Vinolas A.",1.01,26,1,68,1,1,0,0,0,1,1,57.1428571428571,41.6666666666667,50,1,0.8,1,0.6,0,4.21950770517611
"2015-03-19","Isner J.","Djokovic N.","Djokovic N.",20,1,7,1.1,"Hard Outdoor",0,180,"Isner J.",1.1,7,1,20,1,1,0,0,0,1,1,67.8260869565217,63.1067961165049,60,1,0.8,1,0.6,0,2.99573227355399
"2015-03-21","Murray A.","Djokovic N.","Djokovic N.",4,1,3.5,1.3,"Hard Outdoor",0,600,"Murray A.",1.3,3.5,1,4,1,1,0,0,0,1,1,77.5577557755775,73.2186732186732,72.7272727272727,1,0.8,1,0.8,0,1.38629436111989
"2015-03-22","Federer R.","Djokovic N.","Djokovic N.",2,1,2.62,1.5,"Hard Outdoor",0,1000,"Federer R.",1.5,2.62,1,2,1,1,0,0,0,1,1,85.2697095435685,83.2599118942731,47.0588235294118,1,0.8,1,1,0,0.693147180559945
"2015-03-29","Klizan M.","Djokovic N.","Djokovic N.",41,1,17,1.02,"Hard Outdoor",0,90,"Klizan M.",1.02,17,1,41,1,1,0,0,0,1,1,41.4634146341463,49.4505494505495,50,1,1,1,0.6,0,3.71357206670431
"2015-03-30","Darcis S.","Djokovic N.","Djokovic N.",84,1,19,1.02,"Hard Outdoor",0,180,"Darcis S.",1.02,19,1,84,1,1,0,0,0,1,1,41.025641025641,50,100,1,1,1,0.8,0,4.43081679884331
"2015-03-31","Djokovic N.","Dolgopolov O.","Djokovic N.",1,65,1.04,13,"Hard Outdoor",0,180,"Dolgopolov O.",1.04,13,1,65,1,1,0,0,0,1,1,58.0152671755725,52.6086956521739,100,1,1,1,0.8,0,4.17438726989564
"2015-04-03","Djokovic N.","Ferrer D.","Djokovic N.",1,7,1.11,6.5,"Hard Outdoor",0,360,"Ferrer D.",1.11,6.5,1,7,1,1,0,0,0,1,1,66.984126984127,67.218045112782,76.4705882352941,1,1,1,0.8,0,1.94591014905531
"2015-04-04","Djokovic N.","Isner J.","Djokovic N.",1,24,1.14,5.5,"Hard Outdoor",0,600,"Isner J.",1.14,5.5,1,24,1,1,0,0,0,1,1,68.0851063829787,63.3757961783439,66.6666666666667,1,1,1,0.8,0,3.17805383034795
"2015-04-05","Murray A.","Djokovic N.","Djokovic N.",4,1,3.75,1.28,"Hard Outdoor",0,1000,"Murray A.",1.28,3.75,1,4,1,1,0,0,0,1,1,77.6699029126214,73.365617433414,73.9130434782609,1,1,1,1,0,1.38629436111989
"2015-04-14","Ramos-Vinolas A.","Djokovic N.","Djokovic N.",67,1,19,1.02,"Clay",0,90,"Ramos-Vinolas A.",1.02,19,1,67,1,1,0,1,0,0,1,35.2941176470588,39.2857142857143,100,1,1,0,0.4,0,4.20469261939097
"2015-04-16","Djokovic N.","Haider-Maurer A.","Djokovic N.",1,52,1.01,21,"Clay",0,180,"Haider-Maurer A.",1.01,21,1,52,1,1,0,1,0,0,1,50,45.8333333333333,50,1,1,1,0.8,0,3.95124371858143
"2015-04-17","Djokovic N.","Cilic M.","Djokovic N.",1,10,1.04,13,"Clay",0,360,"Cilic M.",1.04,13,1,10,1,1,0,1,0,0,1,58.974358974359,62.3853211009174,100,1,1,1,0.2,0,2.30258509299405
"2015-04-18","Nadal R.","Djokovic N.","Djokovic N.",5,1,3,1.4,"Clay",0,600,"Nadal R.",1.4,3,1,5,1,1,0,1,0,0,1,92.6153846153846,81.9444444444444,50,1,1,1,0.8,0,1.6094379124341
"2015-04-19","Djokovic N.","Berdych T.","Djokovic N.",1,8,1.07,9,"Clay",0,1000,"Berdych T.",1.07,9,1,8,1,1,0,1,0,0,1,62.962962962963,64.3410852713178,87.5,1,1,1,0.8,0,2.07944154167984
"2015-05-12","Almagro N.","Djokovic N.","Djokovic N.",174,1,15,1.03,"Clay",0,90,"Almagro N.",1.03,15,1,174,1,1,0,1,0,0,1,67.1641791044776,61.1872146118721,100,1,1,1,0.6,0,5.15905529921453
"2015-05-14","Djokovic N.","Bellucci T.","Djokovic N.",1,68,1.02,19,"Clay",0,180,"Bellucci T.",1.02,19,1,68,1,1,0,1,0,0,1,55.3846153846154,48.8151658767773,100,1,1,1,0.6,0,4.21950770517611
"2015-05-15","Nishikori K.","Djokovic N.","Djokovic N.",6,1,4.5,1.2,"Clay",0,360,"Nishikori K.",1.2,4.5,1,6,1,1,0,1,0,0,1,71.9298245614035,67.381974248927,60,1,1,1,0.8,0,1.79175946922805
"2015-05-16","Ferrer D.","Djokovic N.","Djokovic N.",8,1,6,1.12,"Clay",0,600,"Ferrer D.",1.12,6,1,8,1,1,0,1,0,0,1,71.2365591397849,67.2566371681416,77.7777777777778,1,1,1,0.8,0,2.07944154167984
"2015-05-17","Federer R.","Djokovic N.","Djokovic N.",2,1,3.25,1.36,"Clay",0,1000,"Federer R.",1.36,3.25,1,2,1,1,0,1,0,0,1,79.3248945147679,83.1168831168831,48.5714285714286,1,1,1,0.8,0,0.693147180559945
"2015-05-26","Nieminen J.","Djokovic N.","Djokovic N.",87,1,34,1.002,"Clay",1,90,"Nieminen J.",1.002,34,1,87,1,1,0,1,0,0,1,53.3707865168539,52.6315789473684,80,1,1,0,0.4,0,4.46590811865458
"2015-05-28","Muller G.","Djokovic N.","Djokovic N.",55,1,34,1.002,"Clay",1,90,"Muller G.",1.002,34,1,55,1,1,0,1,0,0,1,44.1176470588235,44.8979591836735,100,1,1,1,0.6,0,4.00733318523247
"2015-05-30","Kokkinakis T.","Djokovic N.","Djokovic N.",84,1,29,1.005,"Clay",1,180,"Kokkinakis T.",1.005,29,1,84,1,1,0,1,0,0,1,50,66.6666666666667,50,1,1,1,0.4,0,4.43081679884331
"2015-06-01","Djokovic N.","Gasquet R.","Djokovic N.",1,21,1.02,19,"Clay",1,360,"Gasquet R.",1.02,19,1,21,1,1,0,1,0,0,1,64.4171779141104,64.6551724137931,90.9090909090909,1,1,1,0.8,0,3.04452243772342
"2015-06-03","Nadal R.","Djokovic N.","Djokovic N.",7,1,3.4,1.33,"Clay",1,720,"Nadal R.",1.33,3.4,1,7,1,1,0,1,0,0,1,91.7647058823529,88.2882882882883,51.2820512820513,1,1,1,0.8,0,1.94591014905531
"2015-06-06","Djokovic N.","Murray A.","Djokovic N.",1,3,1.16,5,"Clay",1,1200,"Murray A.",1.16,5,1,3,1,1,0,1,0,0,1,67.3267326732673,80.1169590643275,75,1,1,1,1,0,1.09861228866811
"2015-06-07","Djokovic N.","Wawrinka S.","Wawrinka S.",1,9,1.12,6,"Clay",1,2000,"Wawrinka S.",1.12,6,1,9,0,1,0,1,0,0,0,65.7004830917874,70.0787401574803,87.5,1,1,1,1,0,2.19722457733622
"2015-06-29","Djokovic N.","Kohlschreiber P.","Djokovic N.",1,33,1.03,15,"Grass",1,90,"Kohlschreiber P.",1.03,15,1,33,1,1,1,0,0,0,1,67.1641791044776,56.3829787234042,85.7142857142857,0,0.8,0,0.4,0,3.49650756146648
"2015-07-01","Nieminen J.","Djokovic N.","Djokovic N.",92,1,34,1.005,"Grass",1,90,"Nieminen J.",1.005,34,1,92,1,1,1,0,0,0,1,43.1372549019608,52.5773195876289,83.3333333333333,1,0.8,1,0.2,0,4.52178857704904
"2015-07-03","Tomic B.","Djokovic N.","Djokovic N.",26,1,17,1.02,"Grass",1,180,"Tomic B.",1.02,17,1,26,1,1,1,0,0,0,1,55.1724137931034,59.5744680851064,100,1,0.8,1,0.6,0,3.25809653802148
"2015-07-07","Anderson K.","Djokovic N.","Djokovic N.",14,1,15,1.03,"Grass",1,360,"Anderson K.",1.03,15,1,14,1,1,1,0,0,0,1,58.974358974359,59.6774193548387,80,1,0.8,1,0.8,0,2.63905732961526
"2015-07-08","Cilic M.","Djokovic N.","Djokovic N.",9,1,7.5,1.08,"Grass",1,720,"Cilic M.",1.08,7.5,1,9,1,1,1,0,0,0,1,68.5185185185185,71.1340206185567,100,1,0.8,1,0.8,0,2.19722457733622
"2015-07-10","Djokovic N.","Gasquet R.","Djokovic N.",1,20,1.06,10,"Grass",1,1200,"Gasquet R.",1.06,10,1,20,1,1,1,0,0,0,1,69.8630136986301,65.5737704918033,91.6666666666667,1,1,1,1,0,2.99573227355399
"2015-07-12","Djokovic N.","Federer R.","Djokovic N.",1,2,1.83,2,"Grass",1,2000,"Federer R.",1.83,2,1,2,1,1,1,0,0,0,1,90.8450704225352,86.217008797654,50,1,1,1,1,0,0.693147180559945
"2015-08-11","Bellucci T.","Djokovic N.","Djokovic N.",33,1,21,1.01,"Hard Outdoor",0,90,"Bellucci T.",1.01,21,1,33,1,1,0,0,0,1,1,35.632183908046,50.2202643171806,100,1,1,1,0.6,0,3.49650756146648
"2015-08-13","Sock J.","Djokovic N.","Djokovic N.",35,1,13,1.04,"Hard Outdoor",0,180,"Sock J.",1.04,13,1,35,1,1,0,0,0,1,1,50.8771929824561,54.4444444444444,50,1,1,1,0.8,0,3.55534806148941
"2015-08-15","Gulbis E.","Djokovic N.","Djokovic N.",87,1,11,1.04,"Hard Outdoor",0,360,"Gulbis E.",1.04,11,1,87,1,1,0,0,0,1,1,52.7397260273973,52.1276595744681,83.3333333333333,1,1,1,0.6,0,4.46590811865458
"2015-08-15","Djokovic N.","Chardy J.","Djokovic N.",1,49,1.04,13,"Hard Outdoor",0,600,"Chardy J.",1.04,13,1,49,1,1,0,0,0,1,1,48.062015503876,47.565543071161,100,1,1,1,0.6,0,3.89182029811063
"2015-08-16","Murray A.","Djokovic N.","Murray A.",3,1,2.75,1.44,"Hard Outdoor",0,1000,"Murray A.",1.44,2.75,1,3,0,1,0,0,0,1,0,77.3885350318471,74.1339491916859,76,1,1,1,0.6,0,1.09861228866811
"2015-08-19","Paire B.","Djokovic N.","Djokovic N.",42,1,15,1.03,"Hard Outdoor",0,90,"Paire B.",1.03,15,1,42,1,1,0,0,0,1,1,44.4444444444444,48.6301369863014,50,0,0.8,1,0.8,0,3.73766961828337
"2015-08-20","Goffin D.","Djokovic N.","Djokovic N.",14,1,10,1.06,"Hard Outdoor",0,180,"Goffin D.",1.06,10,1,14,1,1,0,0,0,1,1,50,51.3274336283186,100,1,0.8,1,0.8,0,2.63905732961526
"2015-08-21","Wawrinka S.","Djokovic N.","Djokovic N.",5,1,4,1.25,"Hard Outdoor",0,360,"Wawrinka S.",1.25,4,1,5,1,1,0,0,0,1,1,64.622641509434,60.3580562659847,82.3529411764706,1,0.8,1,0.8,0,1.6094379124341
"2015-08-22","Dolgopolov O.","Djokovic N.","Djokovic N.",66,1,7,1.1,"Hard Outdoor",0,600,"Dolgopolov O.",1.1,7,1,66,1,1,0,0,0,1,1,57.8571428571429,52.9644268774704,100,1,0.8,1,0.6,0,4.18965474202643
"2015-08-23","Djokovic N.","Federer R.","Federer R.",1,3,1.9,1.9,"Hard Outdoor",0,1000,"Federer R.",1.9,1.9,1,3,0,1,0,0,0,1,0,85.2156057494867,83.2147937411095,51.3513513513513,1,0.8,1,0.8,0,1.09861228866811
"2015-08-31","Souza J.","Djokovic N.","Djokovic N.",91,1,67,1,"Hard Outdoor",1,90,"Souza J.",1,67,1,91,1,1,0,0,0,1,1,16.6666666666667,0,50,0,0.8,0,0,0,4.51085950651685
"2015-09-03","Djokovic N.","Haider-Maurer A.","Djokovic N.",1,52,1.005,34,"Hard Outdoor",1,90,"Haider-Maurer A.",1.005,34,1,52,1,1,0,0,0,1,1,33.3333333333333,35,100,1,0.8,1,0.6,0,3.95124371858143
"2015-09-04","Djokovic N.","Seppi A.","Djokovic N.",1,25,1.01,26,"Hard Outdoor",1,180,"Seppi A.",1.01,26,1,25,1,1,0,0,0,1,1,43.9759036144578,48.1927710843374,100,1,0.8,1,0.6,0,3.2188758248682
"2015-09-07","Djokovic N.","Bautista R.","Djokovic N.",1,23,1.005,26,"Hard Outdoor",1,360,"Bautista R.",1.005,26,1,23,1,1,0,0,0,1,1,58.4615384615385,63.6363636363636,100,1,0.8,1,0.6,0,3.13549421592915
"2015-09-09","Djokovic N.","Lopez F.","Djokovic N.",1,19,1.02,15,"Hard Outdoor",1,720,"Lopez F.",1.02,15,1,19,1,1,0,0,0,1,1,53.0465949820789,58.9147286821705,100,1,0.8,1,0.8,0,2.94443897916644
"2015-09-11","Cilic M.","Djokovic N.","Djokovic N.",9,1,6,1.12,"Hard Outdoor",1,1200,"Cilic M.",1.12,6,1,9,1,1,0,0,0,1,1,64.9214659685864,71.8446601941748,100,1,1,1,1,0,2.19722457733622
"2015-09-13","Federer R.","Djokovic N.","Djokovic N.",2,1,2.2,1.66,"Hard Outdoor",1,2000,"Federer R.",1.66,2.2,1,2,1,1,0,0,0,1,1,85.4251012145749,86.2068965517241,50,1,1,1,1,0,0.693147180559945
"2015-10-06","Bolelli S.","Djokovic N.","Djokovic N.",59,1,11,1.03,"Hard Outdoor",0,90,"Bolelli S.",1.03,11,1,59,1,1,0,0,0,1,1,40.9090909090909,41.9753086419753,100,1,1,0,0.6,0,4.07753744390572
"2015-10-08","Djokovic N.","Zhang Ze","Djokovic N.",1,219,1.002,41,"Hard Outdoor",0,90,"Zhang Ze",1.002,41,1,219,1,1,0,0,0,1,1,50,50,50,1,1,1,0.2,0,5.3890717298165
"2015-10-09","Isner J.","Djokovic N.","Djokovic N.",13,1,8,1.08,"Hard Outdoor",0,180,"Isner J.",1.08,8,1,13,1,1,0,0,0,1,1,68.6274509803922,63.8968481375358,71.4285714285714,1,1,1,0.8,0,2.56494935746154
"2015-10-10","Ferrer D.","Djokovic N.","Djokovic N.",7,1,9,1.07,"Hard Outdoor",0,300,"Ferrer D.",1.07,9,1,7,1,1,0,0,0,1,1,67.0807453416149,67.3944687045124,78.9473684210526,1,1,1,1,0,1.94591014905531
"2015-10-11","Djokovic N.","Nadal R.","Djokovic N.",1,8,1.1,7,"Hard Outdoor",0,500,"Nadal R.",1.1,7,1,8,1,1,0,0,0,1,1,79.4797687861272,81.6831683168317,52.5,1,1,1,0.8,0,2.07944154167984
"2015-10-14","Klizan M.","Djokovic N.","Djokovic N.",44,1,21,1.01,"Hard Outdoor",0,90,"Klizan M.",1.01,21,1,44,1,1,0,0,0,1,1,40,49.5726495726496,100,1,1,1,0.6,0,3.78418963391826
"2015-10-15","Djokovic N.","Lopez F.","Djokovic N.",1,17,1.03,15,"Hard Outdoor",0,180,"Lopez F.",1.03,15,1,17,1,1,0,0,0,1,1,53.0035335689046,51.2059369202226,100,1,1,1,0.6,0,2.83321334405622
"2015-10-16","Djokovic N.","Tomic B.","Djokovic N.",1,20,1.01,21,"Hard Outdoor",0,360,"Tomic B.",1.01,21,1,20,1,1,0,0,0,1,1,57.3913043478261,50.625,100,1,1,1,0.8,0,2.99573227355399
"2015-10-17","Murray A.","Djokovic N.","Djokovic N.",2,1,3.75,1.28,"Hard Outdoor",0,600,"Murray A.",1.28,3.75,1,2,1,1,0,0,0,1,1,77.6758409785933,74.4343891402715,73.0769230769231,1,1,1,0.8,0,0.693147180559945
"2015-10-18","Djokovic N.","Tsonga J.W.","Djokovic N.",1,15,1.06,10,"Hard Outdoor",0,1000,"Tsonga J.W.",1.06,10,1,15,1,1,0,0,0,1,1,69.6517412935323,65.9442724458204,68.75,1,1,1,1,0,2.70805020110221
"2015-11-03","Bellucci T.","Djokovic N.","Djokovic N.",40,1,13,1.03,"Hard Indoor",0,90,"Bellucci T.",1.03,13,1,40,1,1,0,0,1,0,1,46.4285714285714,49.5798319327731,100,1,1,1,0.2,0,3.68887945411394
"2015-11-05","Djokovic N.","Simon G.","Djokovic N.",1,15,1.04,13,"Hard Indoor",0,180,"Simon G.",1.04,13,1,15,1,1,0,0,1,0,1,63.7096774193548,60.4301075268817,87.5,1,1,1,0.6,0,2.70805020110221
"2015-11-06","Djokovic N.","Berdych T.","Djokovic N.",1,5,1.1,7,"Hard Indoor",0,360,"Berdych T.",1.1,7,1,5,1,1,0,0,1,0,1,61.2403100775194,64.5871559633028,88.2352941176471,1,1,1,1,0,1.6094379124341
"2015-11-07","Wawrinka S.","Djokovic N.","Djokovic N.",4,1,6,1.12,"Hard Indoor",0,600,"Wawrinka S.",1.12,6,1,4,1,1,0,0,1,0,1,56.0606060606061,60.9876543209877,83.3333333333333,1,1,1,0.6,0,1.38629436111989
"2015-11-08","Djokovic N.","Murray A.","Djokovic N.",1,3,1.25,4,"Hard Indoor",0,1000,"Murray A.",1.25,4,1,3,1,1,0,0,1,0,1,75.4716981132076,74.496644295302,74.0740740740741,1,1,1,0.8,0,1.09861228866811
"2015-11-15","Nishikori K.","Djokovic N.","Djokovic N.",8,1,11,1.05,"Hard Indoor",0,600,"Nishikori K.",1.05,11,1,8,1,1,0,0,1,0,1,72.2222222222222,68.3794466403162,66.6666666666667,1,1,1,0.6,0,2.07944154167984
"2015-11-17","Federer R.","Djokovic N.","Federer R.",3,1,3.5,1.3,"Hard Indoor",0,600,"Federer R.",1.3,3.5,1,3,0,1,0,0,1,0,0,83.3333333333333,83.1697054698457,51.2820512820513,1,1,1,0.8,0,1.09861228866811
"2015-11-19","Djokovic N.","Berdych T.","Djokovic N.",1,6,1.06,10,"Hard Indoor",0,600,"Berdych T.",1.06,10,1,6,1,1,0,0,1,0,1,59.8484848484849,64.2335766423358,88.8888888888889,0,0.8,0,0.4,0,1.79175946922805
"2015-11-21","Nadal R.","Djokovic N.","Djokovic N.",5,1,4.5,1.2,"Hard Indoor",0,1000,"Nadal R.",1.2,4.5,1,5,1,1,0,0,1,0,1,67.5,81.5112540192926,53.6585365853659,1,0.8,1,0.8,0,1.6094379124341
"2015-11-22","Federer R.","Djokovic N.","Djokovic N.",3,1,2.75,1.44,"Hard Indoor",0,1500,"Federer R.",1.44,2.75,1,3,1,1,0,0,1,0,1,83.6065573770492,83.2402234636871,50,1,0.8,1,0.8,0,1.09861228866811
"2016-01-04","Brown D.","Djokovic N.","Djokovic N.",118,1,21,1.01,"Hard Outdoor",0,45,"Brown D.",1.01,21,1,118,1,1,0,0,0,1,1,33.3333333333333,40,50,1,0.8,0,0.4,0,4.77068462446567
"2016-01-06","Verdasco F.","Djokovic N.","Djokovic N.",49,1,15,1.02,"Hard Outdoor",0,45,"Verdasco F.",1.02,15,1,49,1,1,0,0,0,1,1,55.4655870445344,55.9546313799622,63.6363636363636,1,0.8,1,0.4,0,3.89182029811063
"2016-01-07","Djokovic N.","Mayer L.","Djokovic N.",1,35,1.01,21,"Hard Outdoor",0,90,"Mayer L.",1.01,21,1,35,1,1,0,0,0,1,1,42.6666666666667,47.8527607361963,100,1,1,1,0.6,0,3.55534806148941
"2016-01-08","Berdych T.","Djokovic N.","Djokovic N.",6,1,9,1.07,"Hard Outdoor",0,150,"Berdych T.",1.07,9,1,6,1,1,0,0,0,1,1,68.8622754491018,64.3115942028985,89.4736842105263,1,1,1,0.6,0,1.79175946922805
"2016-01-09","Djokovic N.","Nadal R.","Djokovic N.",1,5,1.14,5.5,"Hard Outdoor",0,250,"Nadal R.",1.14,5.5,1,5,1,1,0,0,0,1,1,79.4366197183099,81.4992025518341,54.7619047619048,1,1,1,0.8,0,1.6094379124341
"2016-01-18","Djokovic N.","Chung H.","Djokovic N.",1,52,1.002,41,"Hard Outdoor",1,90,"Chung H.",1.002,41,1,52,1,1,0,0,0,1,1,53.3333333333333,33.3333333333333,50,1,1,0,0.6,0,3.95124371858143
"2016-01-20","Djokovic N.","Halys Q.","Djokovic N.",1,187,1,51,"Hard Outdoor",1,90,"Halys Q.",1,51,1,187,1,1,0,0,0,1,1,100,50,50,1,1,1,0.2,0,5.23110861685459
"2016-01-22","Djokovic N.","Seppi A.","Djokovic N.",1,29,1.01,26,"Hard Outdoor",1,180,"Seppi A.",1.01,26,1,29,1,1,0,0,0,1,1,43.6781609195402,48.8372093023256,100,1,1,1,0.6,0,3.36729582998647
"2016-01-24","Djokovic N.","Simon G.","Djokovic N.",1,15,1.01,21,"Hard Outdoor",1,360,"Simon G.",1.01,21,1,15,1,1,0,0,0,1,1,58.6538461538462,64,88.8888888888889,1,1,1,0.6,0,2.70805020110221
"2016-01-26","Djokovic N.","Nishikori K.","Djokovic N.",1,7,1.12,6,"Hard Outdoor",1,720,"Nishikori K.",1.12,6,1,7,1,1,0,0,0,1,1,67.2413793103448,68.6567164179104,71.4285714285714,1,1,1,0.8,0,1.94591014905531
"2016-01-28","Federer R.","Djokovic N.","Djokovic N.",3,1,3.5,1.3,"Hard Outdoor",1,1200,"Federer R.",1.3,3.5,1,3,1,1,0,0,0,1,1,85.1485148514851,86.1581920903955,51.219512195122,1,1,1,1,0,1.09861228866811
"2016-01-31","Murray A.","Djokovic N.","Djokovic N.",2,1,5,1.2,"Hard Outdoor",1,2000,"Murray A.",1.2,5,1,2,1,1,0,0,0,1,1,77.8443113772455,80.3191489361702,75,1,1,1,1,0,0.693147180559945
